web-scraper-order,web-scraper-start-url,sport,sport-href,competition
"1680539947-331","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/117","Feb 7 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Avenues
					
				


				Away

				
					Avenues
				












					View Details and Spectator Protocols"
"1680539947-332","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/117","Feb 9 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Hazen Gym
				












					View Details and Spectator Protocols"
"1680539947-333","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/117","Feb 16 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Home

				
					Prettyman Hall - Multi Purpose Room
				












					View Details and Spectator Protocols"
"1680539947-334","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys MD","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/117","Feb 23 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Masters
					
				


				Away

				
					Masters
				












					View Details and Spectator Protocols"
"1680539954-335","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Dec 1 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Grace Church School
					
				


				Away

				
					Fencers Club
				








				
						Foil 9-0; Epee 5-4
				




					View Details and Spectator Protocols"
"1680539954-336","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Dec 9 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Avenues
					
				


				Home

				
					Hazen Gym
				










				
						POSTPONED: December 14
				


					View Details and Spectator Protocols"
"1680539954-337","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Dec 14 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Avenues
					
				


				Home

				
					Hazen Gym
				








				
						Foil 4-5 / Epee 7-2 / Saber 8-1
				




					View Details and Spectator Protocols"
"1680539954-338","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Dec 15 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						L.R.E.I.
					
				


				Away

				
					Avenues
				










				
						POSTPONED: February 11
				


					View Details and Spectator Protocols"
"1680539954-339","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Dec 15 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Home

				
					Hazen Gym
				








				
						Foil 2-7; Epee 7-2; Saber 3-6
				




					View Details and Spectator Protocols"
"1680539954-340","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Jan 6 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Martin Schneider Fencing Center)
				








				
						Foil 5-4; Epee 3-6; Sabre 6-3
				




					View Details and Spectator Protocols"
"1680539954-341","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Jan 10 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Rye Country Day School
					
				


				Away

				
					Morehouse Fencing Club
				








				
						Foil 4-5; Epee 5-4; Sabre 9-0
				




					View Details and Spectator Protocols"
"1680539954-342","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Jan 18 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Grace Church School
					
				


				Home

				
					Hazen Gym
				








				
						Foil 8-1; Epee 7-2; Sabre 8-1
				




					View Details and Spectator Protocols"
"1680539954-343","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Jan 21 2023
							 9:00 AM
				

				
	


				
					
					
						Hackley
					
				


				Away

				
					Hackley
				








				
						Foil 4-5; Epee 6-3; Saber 2-7
				




					View Details and Spectator Protocols"
"1680539954-344","https://www.horacemann.org/athletics/teams-programs","Fencing - Boys Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/12","Jan 21 2023
							 9:00 AM
				

				
	


				
					
					
						Riverdale
					
				


				Away

				
					Hackley
				








				
						Foil 7-2; Epee 5-4; Saber 4-5
				




					View Details and Spectator Protocols"
"1680539957-345","https://www.horacemann.org/athletics/teams-programs","MD Crew Club","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/119","Jan 5 2023
							 4:30 PM
				

				
	


				
					
					
						Maroon vs White Sprints
					
				


				Home

				
					Simon Family Fitness Center
				












					View Details and Spectator Protocols"
"1680539957-346","https://www.horacemann.org/athletics/teams-programs","MD Crew Club","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/119","Jan 17 2023
							 4:30 PM
				

				
	


				
					
					
						Maroon vs White Sprints
					
				


				Home

				
					Simon Family Fitness Center
				












					View Details and Spectator Protocols"
"1680539957-347","https://www.horacemann.org/athletics/teams-programs","MD Crew Club","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/119","Feb 14 2023
							 4:30 PM
				

				
	


				
					
					
						Maroon vs White Sprints
					
				


				Home

				
					Simon Family Fitness Center
				












					View Details and Spectator Protocols"
"1680539960-348","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Dec 13 2022
							 3:45 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				












					View Details and Spectator Protocols"
"1680539960-349","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Jan 10 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539960-350","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Jan 12 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539960-351","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Jan 19 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				












					View Details and Spectator Protocols"
"1680539960-352","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Jan 24 2023
							 3:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity (Lower Gym)
				












					View Details and Spectator Protocols"
"1680539960-353","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Feb 2 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Rodeph Sholom
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539960-354","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Feb 7 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539960-355","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Feb 9 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Lower School Campus)
				












					View Details and Spectator Protocols"
"1680539960-356","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/7","Feb 16 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				












					View Details and Spectator Protocols"
"1680539963-357","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Jan 10 2023
							 5:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539963-358","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Jan 12 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539963-359","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Jan 17 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				












					View Details and Spectator Protocols"
"1680539963-360","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Jan 24 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity (Dudley Maxim Gym)
				












					View Details and Spectator Protocols"
"1680539963-361","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Feb 2 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Rodeph Sholom School
					
				


				Away

				
					Rodeph Sholom School
				












					View Details and Spectator Protocols"
"1680539963-362","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Feb 7 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539963-363","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Feb 9 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Tisch Training Gym)
				












					View Details and Spectator Protocols"
"1680539963-364","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Feb 14 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						UNIS
					
				


				Away

				
					UNIS
				












					View Details and Spectator Protocols"
"1680539963-365","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/5","Feb 16 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Dalton
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539969-366","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Nov 21 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Maria Regina
					
				


				Away

				
					Maria Regina
				











				Scrimmage

					View Details and Spectator Protocols"
"1680539969-367","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Dec 5 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				












					View Details and Spectator Protocols"
"1680539969-368","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Dec 7 2022
							 5:45 PM
				

				
	


				
					vs. 
					
						Trevor Day
					
				


				Away

				
					Trevor Day
				








				
						27-20
				




					View Details and Spectator Protocols"
"1680539969-369","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Dec 9 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Earl Monroe New Renaissance Basketball School
					
				


				Away

				
					Earl Monroe New Renaissance Basketball School
				











				Scrimmage

					View Details and Spectator Protocols"
"1680539969-370","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Dec 14 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						16-17
				




					View Details and Spectator Protocols"
"1680539969-371","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Jan 4 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						16-28
				




					View Details and Spectator Protocols"
"1680539969-372","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Jan 6 2023
							 5:45 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				








				
						21-61
				




					View Details and Spectator Protocols"
"1680539969-373","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Jan 18 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Earl Monroe New Renaissance Basketball School
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				










				
						POSTPONED: to January 23
				


					View Details and Spectator Protocols"
"1680539969-374","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Jan 20 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						12-11
				




					View Details and Spectator Protocols"
"1680539969-375","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/10","Jan 23 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Earl Monroe New Renaissance Basketball School
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539973-376","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Nov 21 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Maria Regina
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				











				Scrimmage

					View Details and Spectator Protocols"
"1680539973-377","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Nov 29 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						York Prep School
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				










				
						POSTPONED: January 17
				


					View Details and Spectator Protocols"
"1680539973-378","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Dec 1 2022
							 4:30 PM
				

				
	


				
					
					
						Peg Duggan Tournament vs. Inwood Academy
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						40-47
				




					View Details and Spectator Protocols"
"1680539973-379","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Dec 3 2022
							 2:00 PM
				

				
	


				
					
					
						Peg Duggan Tournament - Consolation Game HM vs Masters
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				








				
						39-59
				




					View Details and Spectator Protocols"
"1680539973-380","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Dec 5 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Friends Seminary
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						48-24
				




					View Details and Spectator Protocols"
"1680539973-381","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Dec 7 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Trevor Day
					
				


				Away

				
					Trevor Day
				








				
						30-43
				




					View Details and Spectator Protocols"
"1680539973-382","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Dec 14 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						42-49
				




					View Details and Spectator Protocols"
"1680539973-383","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Dec 15 2022
							 5:30 PM
				

				
	


				
					vs. 
					
						Columbia Prep
					
				


				Away

				
					Columbia Prep
				








				
						46-70
				




					View Details and Spectator Protocols"
"1680539973-384","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Jan 4 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Leman Manhattan Preparatory School
					
				


				Away

				
					Leman Manhattan Preparatory School
				








				
						59-21
				




					View Details and Spectator Protocols"
"1680539973-385","https://www.horacemann.org/athletics/teams-programs","Basketball - Girls Varsity","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/11","Jan 6 2023
							 5:45 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				








				
						38-60
				




					View Details and Spectator Protocols"
"1680539976-386","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Dec 13 2022
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Lower School Campus)
				












					View Details and Spectator Protocols"
"1680539976-387","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 10 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Lower School Campus)
				












					View Details and Spectator Protocols"
"1680539976-388","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 12 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539976-389","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 17 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Saint David's
					
				


				Away

				
					St. Davids School (Gym)
				












					View Details and Spectator Protocols"
"1680539976-390","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 19 2023
							 5:00 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Home

				
					Steven M. Friedman '72 Gymnasium
				












					View Details and Spectator Protocols"
"1680539976-391","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 24 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity (Lower Gym)
				












					View Details and Spectator Protocols"
"1680539976-392","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 26 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						UNIS
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539976-393","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Jan 31 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Saint David's
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539976-394","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Feb 2 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Rodeph Sholom
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539976-395","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 7th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/6","Feb 7 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539979-396","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Dec 13 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Allen Stevenson
					
				


				Away

				
					Allen Stevenson
				












					View Details and Spectator Protocols"
"1680539979-397","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Jan 10 2023
							 5:30 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Away

				
					Riverdale (Lower School Campus)
				












					View Details and Spectator Protocols"
"1680539979-398","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Jan 12 2023
							 4:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Away

				
					Fieldston
				












					View Details and Spectator Protocols"
"1680539979-399","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Jan 17 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Saint David's
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539979-400","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Jan 24 2023
							 3:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity (Dudley Maxim Gym)
				












					View Details and Spectator Protocols"
"1680539979-401","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Jan 31 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Saint David's
					
				


				Away

				
					St. Davids School (Gym)
				












					View Details and Spectator Protocols"
"1680539979-402","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Feb 2 2023
							 3:45 PM
				

				
	


				
					vs. 
					
						Hackley
					
				


				Away

				
					Hackley
				












					View Details and Spectator Protocols"
"1680539979-403","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Feb 7 2023
							 3:30 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539979-404","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Feb 9 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Riverdale
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539979-405","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys 8th Grade","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/4","Feb 14 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Trevor Day
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539983-406","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Dec 5 2022
							 6:00 PM
				

				
	


				
					vs. 
					
						Fieldston
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539983-407","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Dec 7 2022
							 4:15 PM
				

				
	


				
					vs. 
					
						Trevor Day
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						59-34
				




					View Details and Spectator Protocols"
"1680539983-408","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Dec 9 2022
							 6:00 PM
				

				
	


				
					vs. 
					
						Collegiate
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				








				
						63-55
				




					View Details and Spectator Protocols"
"1680539983-409","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Dec 14 2022
							 4:00 PM
				

				
	


				
					vs. 
					
						Trinity
					
				


				Away

				
					Trinity (Lower Gym)
				












					View Details and Spectator Protocols"
"1680539983-410","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Jan 4 2023
							 4:15 PM
				

				
	


				
					vs. 
					
						Earl Monroe New Renaissance Basketball School
					
				


				Home

				
					Richard A. Friedman '75 Gymnasium
				












					View Details and Spectator Protocols"
"1680539983-411","https://www.horacemann.org/athletics/teams-programs","Basketball - Boys JV","https://www.horacemann.org/athletics/teams-programs/winter-team-directory/~athletics-team-id/8","Jan 6 2023
							 4:00 PM
				

				
	


				
					vs. 
					
						Poly Prep Country Day School
					
				


				Away

				
					Poly Prep
				












					View Details and Spectator Protocols"
